19	74
19	78
19	85
19	86
19	89
19	93
19	95
19	97
20	32
20	66
20	71
20	50
20	84
20	94
20	87
20	57
20	28
20	30
20	63
21	98
21	68
21	81
21	33
21	40
21	41
21	45
21	77
21	49
21	82
21	56
21	24
21	88
21	90
21	59
21	61
22	65
22	99
22	36
22	37
22	80
22	42
22	39
22	47
22	48
22	66
22	54
22	57
22	26
22	92
23	25
23	29
23	31
23	34
23	38
23	41
23	44
23	46
23	49
23	51
23	56
23	74
23	79
23	81
23	85
23	86
23	89
23	91
23	93
23	95
23	97
24	64
24	33
24	83
24	68
24	98
24	40
24	44
24	82
24	45
24	96
24	77
24	56
24	59
24	61
25	29
25	31
25	34
25	35
25	38
25	44
25	46
25	49
25	51
25	60
25	67
25	70
25	72
25	74
25	78
25	85
25	86
25	88
25	89
25	93
25	95
25	97
26	65
26	99
26	36
26	37
26	39
26	80
26	47
26	48
26	94
26	57
26	54
26	62
27	65
27	36
27	37
27	92
27	39
27	76
27	53
27	43
27	62
27	57
27	58
27	28
27	30
27	69
28	30
28	32
28	36
28	39
28	50
28	53
28	58
28	62
28	63
28	66
28	69
28	71
28	76
28	87
28	92
28	94
29	31
29	34
29	35
29	38
29	41
29	46
29	49
29	51
29	56
29	67
29	72
29	74
29	77
29	81
29	82
29	85
29	86
29	89
29	90
29	91
29	93
29	95
29	97
29	98
30	32
30	66
30	39
30	71
30	76
30	50
30	53
30	87
30	84
30	94
30	62
30	63
31	33
31	34
31	41
31	44
31	46
31	49
31	51
31	56
31	68
31	72
31	79
31	81
31	82
31	85
31	86
31	89
31	91
31	95
31	97
32	66
32	36
32	37
32	43
32	94
32	71
32	50
32	53
32	87
32	84
32	58
32	63
33	40
33	44
33	45
33	51
33	56
33	68
33	77
33	79
33	81
33	82
33	85
33	90
33	96
33	98
34	38
34	46
34	51
34	60
34	67
34	70
34	72
34	74
34	81
34	85
34	86
34	89
34	91
34	93
34	95
34	97
34	100
35	38
35	42
35	44
35	46
35	51
35	52
35	55
35	60
35	70
35	72
35	73
35	74
35	85
35	88
35	89
35	93
35	95
35	97
35	100
36	39
36	43
36	48
36	50
36	53
36	57
36	58
36	62
36	65
36	66
36	69
36	76
36	87
36	92
36	99
37	65
37	99
37	54
37	80
37	42
37	39
37	47
37	48
37	55
37	69
38	46
38	51
38	55
38	60
38	67
38	70
38	72
38	74
38	81
38	85
38	86
38	89
38	91
38	93
38	95
38	97
38	100
39	43
39	57
39	58
39	62
39	63
39	65
39	66
39	69
39	76
39	84
39	94
40	41
40	44
40	45
40	56
40	59
40	68
40	77
40	79
40	82
40	83
40	85
40	90
40	96
40	98
41	44
41	46
41	49
41	56
41	68
41	72
41	77
41	79
41	81
41	85
41	86
41	91
41	93
41	95
41	97
41	98
42	80
42	100
42	75
42	47
42	48
42	78
42	73
42	88
42	54
43	65
43	69
43	76
43	99
43	53
43	87
43	57
43	58
43	92
43	94
43	62
43	63
44	46
44	49
44	51
44	56
44	67
44	68
44	72
44	77
44	79
44	81
44	85
44	90
44	91
44	95
45	64
45	98
45	96
45	82
45	56
45	83
45	59
45	61
46	49
46	51
46	56
46	67
46	70
46	72
46	74
46	79
46	81
46	85
46	86
46	91
46	95
46	97
47	80
47	99
47	48
47	55
47	54
48	65
48	99
48	75
48	80
48	78
48	88
48	54
48	62
49	51
49	55
49	56
49	67
49	74
49	77
49	79
49	81
49	85
49	86
49	89
49	90
49	91
49	93
49	95
49	97
50	71
50	53
50	87
50	84
51	59
51	72
51	77
51	81
51	85
51	86
51	88
51	89
51	90
51	91
51	93
51	97
52	100
52	70
52	72
52	73
52	80
52	75
52	54
52	55
52	88
52	89
52	60
52	95
53	65
53	66
53	69
53	92
53	76
53	84
53	94
53	87
53	63
54	80
54	72
54	73
55	60
55	67
55	70
55	72
55	73
55	75
55	78
55	85
55	88
55	89
55	100
56	59
56	68
56	77
56	79
56	82
56	83
56	85
56	90
56	97
56	98
57	65
57	69
57	80
57	99
57	92
57	62
58	69
58	76
58	94
58	87
58	71
58	62
59	64
59	83
59	81
59	96
59	77
59	82
59	90
59	91
60	67
60	70
60	72
60	73
60	74
60	78
60	86
60	88
60	89
60	91
60	93
60	95
60	97
60	100
61	64
61	96
61	83
62	65
62	66
62	69
62	76
62	84
62	92
62	94
63	65
63	66
63	94
63	87
63	84
63	71
64	96
64	79
64	83
65	80
65	76
65	99
65	69
65	92
66	92
66	94
66	87
66	84
66	71
67	72
67	74
67	77
67	78
67	85
67	86
67	89
67	91
67	93
67	95
67	97
67	100
68	77
68	79
68	81
68	82
68	85
68	90
68	91
68	96
68	98
69	92
69	76
69	87
69	94
70	100
70	72
70	73
70	89
70	80
70	78
70	86
70	88
71	84
72	74
72	78
72	79
72	85
72	86
72	88
72	89
72	91
72	93
72	95
72	97
73	100
73	78
73	75
73	85
73	88
73	89
73	93
74	97
74	93
74	89
74	86
74	95
75	80
75	78
75	93
76	80
76	99
76	84
76	87
77	79
77	86
77	90
77	91
77	98
78	97
78	89
78	88
78	93
78	100
79	81
79	85
79	86
79	90
79	91
79	98
80	88
80	93
80	99
81	82
81	85
81	89
81	90
81	91
81	93
81	95
81	96
81	97
81	98
82	83
82	85
82	90
82	91
82	96
82	98
83	96
84	87
85	86
85	91
85	93
85	97
86	89
86	90
86	91
86	93
86	95
86	97
86	100
87	92
88	97
88	93
88	100
89	91
89	93
89	95
89	100
90	91
90	95
90	98
91	95
91	97
92	94
93	95
93	97
94	99
95	97
97	98
